Date,"VOC, ppm",AQS,"Temperature, ¶øC","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3",Latitude,Longitude
2025-03-28 13:43:00,367,77,25,24,1003.24,4,5,6,,
2025-03-28 13:42:00,371,77,25,24,1003.2,4,5,6,,
2025-03-28 13:41:00,374,77,25,25,1003.21,4,5,6,,
2025-03-28 13:40:00,379,77,25,24,1003.22,4,5,6,,
2025-03-28 13:39:00,385,76,24,24,1003.23,4,5,6,,
2025-03-28 13:38:00,391,76,24,25,1003.24,3,5,6,,
2025-03-28 13:37:00,396,76,24,25,1003.24,2,4,5,,
2025-03-28 13:36:00,0.4,76,24,25,1003.28,3,4,5,,
2025-03-28 13:35:00,391,76,24,26,1003.29,3,4,5,,
2025-03-28 13:34:00,373,77,24,25,1003.34,3,4,5,,
2025-03-28 13:33:00,369,77,24,25,1003.37,3,4,5,,
2025-03-28 13:32:00,373,77,24,24,1003.42,3,4,5,,
2025-03-28 13:31:00,378,77,24,24,1003.38,3,4,5,,
2025-03-28 13:30:00,382,77,24,25,1003.4,3,4,5,,
2025-03-28 13:29:00,387,76,24,25,1003.42,3,4,5,,
2025-03-28 13:28:00,391,76,24,26,1003.44,3,4,5,,
2025-03-28 13:27:00,394,76,24,25,1003.43,3,4,5,,
2025-03-28 13:26:00,398,76,24,25,1003.41,3,4,5,,
2025-03-28 13:25:00,402,75,23,27,1003.46,3,4,5,,
2025-03-28 13:24:00,407,75,23,26,1003.47,3,4,5,,
2025-03-28 13:23:00,413,75,23,26,1003.49,3,4,5,,
2025-03-28 13:22:00,418,74,22,27,1003.52,3,4,5,,
2025-03-28 13:21:00,421,74,22,27,1003.53,1,3,4,,
2025-03-28 13:20:00,409,75,22,28,1003.52,1,3,4,,
2025-03-28 13:19:00,404,75,22,27,1003.54,1,3,4,,
2025-03-28 13:18:00,405,75,22,26,1003.54,1,3,4,,
2025-03-28 13:17:00,408,75,22,26,1003.55,1,3,4,,
2025-03-28 13:16:00,412,75,22,27,1003.55,1,3,4,,
2025-03-28 13:15:00,416,75,22,27,1003.55,1,3,4,,
2025-03-28 13:14:00,0.42,74,22,27,1003.55,1,3,4,,
2025-03-28 13:13:00,424,74,22,26,1003.56,1,3,4,,
2025-03-28 13:12:00,428,74,22,26,1003.56,1,3,4,,
2025-03-28 13:11:00,432,74,22,26,1003.58,1,3,4,,
2025-03-28 13:10:00,438,73,22,25,1003.59,1,3,4,,
2025-03-28 13:09:00,446,73,22,26,1003.59,1,3,4,,
2025-03-28 13:08:00,453,72,22,26,1003.62,1,3,4,,
2025-03-28 13:07:00,462,72,22,25,1003.64,1,3,4,,
2025-03-28 13:06:00,473,71,22,25,1003.63,1,3,4,,
2025-03-28 13:05:00,485,70,22,25,1003.61,1,3,5,,
2025-03-28 13:04:00,496,70,22,25,1003.63,1,3,4,,
2025-03-28 13:03:00,507,69,22,25,1003.63,1,3,4,,
2025-03-28 13:02:00,517,69,22,25,1003.62,1,3,4,,
2025-03-28 13:01:00,529,69,22,25,1003.67,1,3,4,,
2025-03-28 13:00:00,542,69,22,25,1003.66,1,3,4,,
2025-03-28 12:59:00,556,69,22,24,1003.66,1,3,4,,
2025-03-28 12:58:00,0.57,68,23,24,1003.67,1,3,4,,
2025-03-28 12:57:00,583,68,23,24,1003.64,1,3,4,,
2025-03-28 12:56:00,596,68,23,24,1003.65,1,3,4,,
2025-03-28 12:55:00,609,68,23,24,1003.65,1,3,4,,
2025-03-28 12:54:00,0.61,68,23,24,1003.65,1,3,4,,
2025-03-28 12:53:00,613,68,24,23,1003.67,1,3,4,,
2025-03-28 12:52:00,622,67,24,23,1003.66,1,3,4,,
2025-03-28 12:51:00,625,67,24,23,1003.66,1,3,4,,
2025-03-28 12:50:00,637,67,24,23,1003.67,1,3,4,,
2025-03-28 12:49:00,648,67,24,23,1003.65,1,2,4,,
2025-03-28 12:48:00,627,67,23,25,1003.68,2,3,4,,
2025-03-28 12:47:00,606,68,23,26,1003.7,2,3,4,,
2025-03-28 12:46:00,594,68,23,26,1003.72,2,3,4,,
2025-03-28 12:45:00,603,68,23,24,1003.73,2,3,4,,
2025-03-28 12:44:00,617,67,22,25,1003.77,2,3,4,,
2025-03-28 12:43:00,622,67,22,25,1003.79,2,3,4,,
2025-03-28 12:42:00,625,67,22,25,1003.81,2,3,4,,
2025-03-28 12:41:00,636,67,22,25,1003.83,2,3,4,,
2025-03-28 12:40:00,0.65,67,22,26,1003.81,2,3,4,,
2025-03-28 12:39:00,665,67,22,26,1003.81,2,3,4,,
2025-03-28 12:38:00,679,66,22,24,1003.82,2,3,4,,
2025-03-28 12:37:00,695,66,23,24,1003.82,2,3,4,,
2025-03-28 12:36:00,703,66,23,25,1003.79,2,3,4,,
2025-03-28 12:35:00,709,66,23,24,1003.79,2,3,4,,
2025-03-28 12:34:00,728,66,23,24,1003.81,1,2,3,,
2025-03-28 12:33:00,748,65,23,25,1003.75,1,3,4,,
2025-03-28 12:32:00,756,65,23,24,1003.78,1,3,5,,
2025-03-28 12:31:00,762,65,23,24,1003.77,1,3,5,,
2025-03-28 12:30:00,747,65,23,25,1003.81,1,3,5,,
2025-03-28 12:29:00,725,66,23,25,1003.8,1,3,5,,
2025-03-28 12:28:00,701,66,23,25,1003.84,1,3,5,,
2025-03-28 12:27:00,691,66,23,24,1003.85,1,3,5,,
2025-03-28 12:26:00,0.7,66,23,24,1003.86,1,3,5,,
2025-03-28 12:25:00,709,66,23,24,1003.89,1,3,5,,
2025-03-28 12:24:00,704,66,23,25,1003.89,1,3,5,,
2025-03-28 12:23:00,692,66,23,24,1003.92,1,3,5,,
2025-03-28 12:22:00,669,67,23,24,1003.96,1,3,5,,
2025-03-28 12:21:00,657,67,23,25,1003.97,1,3,5,,
2025-03-28 12:20:00,654,67,23,25,1003.96,1,3,5,,
2025-03-28 12:19:00,667,67,23,24,1003.99,1,3,5,,
2025-03-28 12:18:00,682,66,23,24,1003.97,1,3,5,,
2025-03-28 12:17:00,699,66,23,23,1003.97,1,4,6,,
2025-03-28 12:16:00,692,66,24,23,1003.96,2,4,5,,
2025-03-28 12:15:00,0.67,67,24,24,1003.96,2,4,5,,
2025-03-28 12:14:00,642,67,24,24,1003.98,2,4,5,,
2025-03-28 12:13:00,622,67,24,24,1003.99,2,4,5,,
2025-03-28 12:12:00,602,68,24,24,1003.97,2,4,5,,
2025-03-28 12:11:00,615,68,23,25,1003.97,2,4,5,,
2025-03-28 12:10:00,613,68,23,25,1004.02,2,4,5,,
2025-03-28 12:09:00,593,68,23,25,1004.06,2,4,5,,
2025-03-28 12:08:00,567,68,23,24,1004.06,2,4,5,,
2025-03-28 12:07:00,544,69,23,25,1004.08,2,4,5,,
2025-03-28 12:06:00,524,69,23,25,1004.11,2,4,5,,
2025-03-28 12:05:00,503,69,22,25,1004.12,2,4,5,,
2025-03-28 12:04:00,496,70,22,25,1004.13,2,4,5,,
2025-03-28 12:03:00,488,70,22,25,1004.14,2,4,5,,
2025-03-28 12:02:00,492,70,22,26,1004.16,2,3,4,,
2025-03-28 12:01:00,0.5,70,22,25,1004.18,1,2,4,,
2025-03-28 12:00:00,493,70,22,25,1004.18,2,3,5,,
2025-03-28 11:59:00,483,71,22,26,1004.18,2,3,5,,
2025-03-28 11:58:00,481,71,22,25,1004.2,2,3,5,,
2025-03-28 11:57:00,487,70,22,25,1004.22,2,3,5,,
2025-03-28 11:56:00,492,70,22,24,1004.25,2,3,5,,
2025-03-28 11:55:00,0.5,70,22,24,1004.28,2,3,5,,
2025-03-28 11:54:00,509,69,22,25,1004.3,2,3,5,,
2025-03-28 11:53:00,517,69,22,24,1004.31,2,3,5,,
2025-03-28 11:52:00,521,69,23,24,1004.3,2,3,5,,
2025-03-28 11:51:00,527,69,23,23,1004.33,2,3,5,,
2025-03-28 11:50:00,531,69,23,23,1004.33,2,3,5,,
2025-03-28 11:49:00,524,69,23,24,1004.33,2,3,5,,
2025-03-28 11:48:00,508,69,23,25,1004.33,2,3,5,,
2025-03-28 11:47:00,516,69,23,25,1004.33,2,3,5,,
2025-03-28 11:46:00,528,69,22,25,1004.34,2,3,4,,
2025-03-28 11:45:00,542,69,22,25,1004.33,2,3,5,,
2025-03-28 11:44:00,555,69,23,25,1004.35,2,3,4,,
2025-03-28 11:43:00,569,68,23,25,1004.39,2,3,4,,
2025-03-28 11:42:00,585,68,23,25,1004.4,2,3,4,,
2025-03-28 11:41:00,601,68,22,26,1004.43,2,3,4,,
2025-03-28 11:40:00,615,68,22,26,1004.43,2,3,4,,
2025-03-28 11:39:00,616,67,22,25,1004.45,2,3,4,,
2025-03-28 11:38:00,603,68,22,26,1004.46,2,3,4,,
2025-03-28 11:37:00,586,68,22,25,1004.44,2,3,4,,
2025-03-28 11:36:00,584,68,22,25,1004.44,2,3,4,,
2025-03-28 11:35:00,584,68,22,25,1004.42,2,3,4,,
2025-03-28 11:34:00,592,68,22,25,1004.41,2,3,4,,
2025-03-28 11:33:00,587,68,22,24,1004.42,2,3,4,,
2025-03-28 11:32:00,599,68,22,24,1004.43,2,3,4,,
2025-03-28 11:31:00,605,68,22,24,1004.46,2,3,4,,
2025-03-28 11:30:00,622,67,22,24,1004.46,2,3,4,,
2025-03-28 11:29:00,0.64,67,22,25,1004.46,1,3,4,,
2025-03-28 11:28:00,652,67,22,26,1004.44,1,2,3,,
2025-03-28 11:27:00,651,67,22,26,1004.43,1,2,3,,
2025-03-28 11:26:00,643,67,22,25,1004.41,1,2,3,,
2025-03-28 11:25:00,635,67,23,25,1004.43,1,2,3,,
2025-03-28 11:24:00,621,67,22,26,1004.44,1,2,3,,
2025-03-28 11:23:00,614,68,22,26,1004.46,1,2,3,,
2025-03-28 11:22:00,607,68,22,26,1004.44,1,2,3,,
2025-03-28 11:21:00,612,68,22,24,1004.44,1,2,3,,
2025-03-28 11:20:00,625,67,23,24,1004.42,1,2,3,,
2025-03-28 11:19:00,624,67,23,24,1004.4,1,2,3,,
2025-03-28 11:18:00,631,67,23,24,1004.39,1,2,3,,
2025-03-28 11:17:00,647,67,23,24,1004.4,1,2,3,,
2025-03-28 11:16:00,661,67,23,24,1004.4,1,2,3,,
2025-03-28 11:15:00,662,67,22,25,1004.42,1,2,3,,
2025-03-28 11:14:00,675,66,22,26,1004.46,1,2,3,,
2025-03-28 11:13:00,694,66,22,26,1004.48,1,2,4,,
2025-03-28 11:12:00,702,66,22,27,1004.49,1,2,3,,
2025-03-28 11:11:00,708,66,22,26,1004.5,1,2,3,,
2025-03-28 11:10:00,704,66,22,25,1004.49,1,2,3,,
2025-03-28 11:09:00,699,66,22,25,1004.55,1,2,3,,
2025-03-28 11:08:00,715,66,22,26,1004.56,1,2,3,,
2025-03-28 11:07:00,735,65,22,26,1004.56,1,2,3,,
2025-03-28 11:06:00,754,65,22,27,1004.56,1,2,3,,
2025-03-28 11:05:00,771,65,22,27,1004.54,1,2,3,,
2025-03-28 11:04:00,777,65,22,27,1004.53,1,2,3,,
2025-03-28 11:03:00,769,65,22,27,1004.52,1,2,3,,
2025-03-28 11:02:00,745,65,22,27,1004.51,1,2,3,,
2025-03-28 11:01:00,727,66,22,28,1004.55,1,2,3,,
2025-03-28 11:00:00,712,66,22,28,1004.55,1,2,3,,
2025-03-28 10:59:00,705,66,22,27,1004.54,1,2,3,,
2025-03-28 10:58:00,702,66,21,28,1004.56,1,2,3,,
2025-03-28 10:57:00,715,66,21,28,1004.58,1,2,3,,
2025-03-28 10:56:00,704,66,21,29,1004.57,1,3,3,,
2025-03-28 10:55:00,0.66,67,21,29,1004.6,1,3,3,,
2025-03-28 10:54:00,0.63,67,21,28,1004.6,1,3,3,,
2025-03-28 10:53:00,603,68,21,28,1004.6,1,3,3,,
2025-03-28 10:52:00,567,68,21,29,1004.65,1,3,3,,
2025-03-28 10:51:00,539,69,21,29,1004.65,1,3,3,,
2025-03-28 10:50:00,527,69,21,29,1004.67,1,3,3,,
2025-03-28 10:49:00,507,69,20,30,1004.67,1,3,3,,
2025-03-28 10:48:00,477,71,20,30,1004.7,1,3,3,,
2025-03-28 10:47:00,462,72,20,30,1004.73,1,3,3,,
2025-03-28 10:46:00,444,73,20,29,1004.72,1,3,3,,
2025-03-28 10:45:00,446,73,20,29,1004.74,1,3,3,,
2025-03-28 10:44:00,448,73,20,29,1004.74,1,3,3,,
2025-03-28 10:43:00,445,73,20,29,1004.72,1,3,3,,
2025-03-28 10:42:00,0.45,73,20,29,1004.71,1,3,3,,
2025-03-28 10:41:00,457,72,20,29,1004.74,1,2,3,,
2025-03-28 10:40:00,457,72,20,30,1004.72,1,3,4,,
2025-03-28 10:39:00,439,73,20,29,1004.73,1,3,4,,
2025-03-28 10:38:00,413,75,20,30,1004.74,1,3,4,,
2025-03-28 10:37:00,392,76,20,30,1004.77,1,3,4,,
2025-03-28 10:36:00,375,77,20,31,1004.79,1,3,4,,
2025-03-28 10:35:00,358,78,20,31,1004.78,1,3,4,,
2025-03-28 10:34:00,353,78,20,30,1004.79,1,3,4,,
2025-03-28 10:33:00,354,78,20,29,1004.81,1,3,4,,
2025-03-28 10:32:00,346,79,20,29,1004.83,1,3,4,,
2025-03-28 10:31:00,333,80,20,29,1004.85,1,3,4,,
2025-03-28 10:30:00,328,80,20,30,1004.81,1,3,4,,
2025-03-28 10:29:00,328,80,19,30,1004.82,1,3,4,,
2025-03-28 10:28:00,329,80,19,32,1004.8,1,3,4,,
2025-03-28 10:27:00,0.33,80,19,31,1004.81,1,3,4,,
2025-03-28 10:26:00,334,79,19,30,1004.8,1,3,4,,
2025-03-28 10:25:00,338,79,19,31,1004.79,1,2,3,,
2025-03-28 10:24:00,339,79,19,32,1004.8,2,3,5,,
2025-03-28 10:23:00,0.33,80,19,31,1004.79,3,4,5,,
2025-03-28 10:22:00,322,80,19,31,1004.8,3,4,5,,
2025-03-28 10:21:00,321,80,19,31,1004.79,3,4,5,,
2025-03-28 10:20:00,0.32,80,19,31,1004.8,3,4,5,,
2025-03-28 10:19:00,318,80,19,32,1004.8,3,4,5,,
2025-03-28 10:18:00,308,81,19,33,1004.81,3,4,5,,
2025-03-28 10:17:00,0.3,82,19,32,1004.8,3,4,5,,
2025-03-28 10:16:00,302,81,19,32,1004.82,3,4,5,,
2025-03-28 10:15:00,305,81,19,32,1004.84,3,4,5,,
2025-03-28 10:14:00,307,81,19,32,1004.83,3,4,5,,
2025-03-28 10:13:00,308,81,19,32,1004.86,3,4,5,,
2025-03-28 10:12:00,308,81,19,31,1004.83,3,4,5,,
2025-03-28 10:11:00,0.31,81,19,31,1004.83,3,4,5,,
2025-03-28 10:10:00,312,81,18,33,1004.85,3,4,5,,
2025-03-28 10:09:00,315,81,18,33,1004.85,3,4,5,,
2025-03-28 10:08:00,318,80,18,31,1004.86,1,3,5,,
2025-03-28 10:07:00,319,80,19,31,1004.87,2,3,4,,
2025-03-28 10:06:00,314,81,18,33,1004.86,2,3,4,,
2025-03-28 10:05:00,311,81,18,33,1004.86,2,3,4,,
2025-03-28 10:04:00,312,81,18,32,1004.88,2,3,4,,
2025-03-28 10:03:00,314,81,18,32,1004.86,2,3,4,,
2025-03-28 10:02:00,315,81,19,31,1004.85,2,3,4,,
2025-03-28 10:01:00,316,81,19,31,1004.86,2,3,4,,
2025-03-28 10:00:00,315,81,19,31,1004.86,2,3,4,,
2025-03-28 9:59:00,314,81,19,31,1004.89,2,3,4,,
2025-03-28 9:58:00,313,81,19,32,1004.91,2,3,4,,
2025-03-28 9:57:00,311,81,19,32,1004.9,2,3,4,,
2025-03-28 9:56:00,309,81,19,32,1004.92,2,3,4,,
2025-03-28 9:55:00,306,81,19,32,1004.94,2,3,4,,
2025-03-28 9:54:00,307,81,18,32,1004.95,2,3,4,,
2025-03-28 9:53:00,309,81,18,34,1004.93,2,3,4,,
2025-03-28 9:52:00,309,81,18,34,1004.96,2,3,5,,
2025-03-28 9:51:00,295,82,18,34,1004.95,2,3,5,,
2025-03-28 9:50:00,289,82,18,34,1004.94,2,3,5,,
2025-03-28 9:49:00,287,82,18,34,1004.96,2,3,5,,
2025-03-28 9:48:00,284,82,18,34,1004.97,2,3,5,,
2025-03-28 9:47:00,276,83,18,34,1005,2,3,5,,
2025-03-28 9:46:00,268,83,18,34,1004.98,2,3,5,,
2025-03-28 9:45:00,254,84,18,34,1004.96,2,3,5,,
2025-03-28 9:44:00,247,85,18,34,1004.98,2,3,5,,
2025-03-28 9:43:00,244,85,18,33,1004.96,2,3,5,,
2025-03-28 9:42:00,0.24,85,18,33,1004.99,2,3,5,,
2025-03-28 9:41:00,236,85,18,34,1004.97,2,3,5,,
2025-03-28 9:40:00,233,86,18,34,1004.96,2,3,5,,
2025-03-28 9:39:00,232,86,18,33,1004.96,2,3,5,,
2025-03-28 9:38:00,231,86,18,34,1004.95,2,3,5,,
2025-03-28 9:37:00,233,86,18,33,1004.93,2,3,5,,
2025-03-28 9:36:00,234,85,18,33,1004.93,2,3,5,,
2025-03-28 9:35:00,233,86,18,34,1004.95,3,4,5,,
2025-03-28 9:34:00,232,86,18,34,1004.94,3,4,5,,
2025-03-28 9:33:00,232,86,18,33,1004.95,3,4,5,,
2025-03-28 9:32:00,235,85,18,33,1004.92,3,4,5,,
2025-03-28 9:31:00,238,85,18,33,1004.91,3,4,5,,
2025-03-28 9:30:00,0.24,85,18,33,1004.91,3,4,5,,
2025-03-28 9:29:00,241,85,18,33,1004.9,3,4,5,,
2025-03-28 9:28:00,242,85,18,33,1004.87,3,4,5,,
2025-03-28 9:27:00,244,85,18,32,1004.87,3,4,5,,
2025-03-28 9:26:00,247,85,18,33,1004.86,3,4,5,,
2025-03-28 9:25:00,249,85,17,34,1004.86,3,4,5,,
2025-03-28 9:24:00,0.25,85,17,35,1004.86,3,4,5,,
2025-03-28 9:23:00,253,84,17,35,1004.87,3,4,5,,
2025-03-28 9:22:00,256,84,17,34,1004.87,3,4,5,,
2025-03-28 9:21:00,259,84,17,35,1004.85,2,4,5,,
2025-03-28 9:20:00,261,84,17,35,1004.86,2,4,6,,
2025-03-28 9:19:00,259,84,17,36,1004.88,3,5,6,,
2025-03-28 9:18:00,257,84,17,36,1004.86,3,5,6,,
2025-03-28 9:17:00,255,84,17,36,1004.84,3,5,6,,
2025-03-28 9:16:00,252,84,17,36,1004.84,3,5,6,,
2025-03-28 9:15:00,0.25,85,17,36,1004.86,3,5,6,,
2025-03-28 9:14:00,0.25,85,17,35,1004.85,3,5,6,,
2025-03-28 9:13:00,252,84,17,35,1004.84,3,5,6,,
2025-03-28 9:12:00,254,84,17,35,1004.86,3,5,6,,
2025-03-28 9:11:00,256,84,17,35,1004.85,3,5,6,,
2025-03-28 9:10:00,258,84,17,35,1004.82,3,5,6,,
2025-03-28 9:09:00,259,84,17,35,1004.81,3,5,6,,
2025-03-28 9:08:00,0.26,84,17,35,1004.78,3,5,6,,
2025-03-28 9:07:00,263,84,17,36,1004.77,3,5,6,,
2025-03-28 9:06:00,267,83,17,35,1004.76,3,5,6,,
2025-03-28 9:05:00,272,83,16,38,1004.75,3,4,5,,
2025-03-28 9:04:00,277,83,16,37,1004.75,3,5,6,,
2025-03-28 9:03:00,279,83,16,36,1004.78,2,3,4,,
2025-03-28 9:02:00,0.28,83,16,38,1004.8,2,3,4,,
2025-03-28 9:01:00,282,83,16,38,1004.79,2,3,4,,
2025-03-28 9:00:00,283,83,16,38,1004.81,2,3,4,,
2025-03-28 8:59:00,282,83,16,38,1004.81,2,3,4,,
2025-03-28 8:58:00,284,82,16,37,1004.81,2,3,4,,
2025-03-28 8:57:00,285,82,17,37,1004.8,2,3,4,,
2025-03-28 8:56:00,285,82,17,37,1004.8,2,3,4,,
2025-03-28 8:55:00,288,82,17,36,1004.82,2,3,4,,
2025-03-28 8:54:00,291,82,17,37,1004.83,2,3,4,,
2025-03-28 8:53:00,295,82,17,38,1004.85,2,3,4,,
2025-03-28 8:52:00,298,82,16,39,1004.82,2,3,4,,
2025-03-28 8:51:00,301,81,16,40,1004.84,2,3,4,,
2025-03-28 8:50:00,304,81,16,40,1004.83,2,3,4,,
2025-03-28 8:49:00,308,81,16,39,1004.81,2,3,4,,
2025-03-28 8:48:00,313,81,16,39,1004.8,2,4,5,,
2025-03-28 8:47:00,316,81,16,40,1004.8,3,4,5,,
2025-03-28 8:46:00,318,80,16,40,1004.79,3,4,5,,
2025-03-28 8:45:00,318,80,16,40,1004.78,3,4,5,,
2025-03-28 8:44:00,318,80,16,40,1004.81,3,4,5,,
2025-03-28 8:43:00,318,80,16,40,1004.8,3,4,5,,
2025-03-28 8:42:00,318,80,16,40,1004.79,3,4,5,,
2025-03-28 8:41:00,318,80,16,41,1004.79,3,4,5,,
2025-03-28 8:40:00,319,80,16,40,1004.79,3,4,5,,
2025-03-28 8:39:00,0.32,80,16,40,1004.79,3,4,5,,
2025-03-28 8:38:00,319,80,16,40,1004.8,3,4,5,,
2025-03-28 8:37:00,319,80,16,40,1004.79,3,4,5,,
2025-03-28 8:36:00,321,80,16,41,1004.78,3,4,5,,
2025-03-28 8:35:00,323,80,16,41,1004.77,3,4,5,,
2025-03-28 8:34:00,327,80,15,42,1004.8,3,4,5,,
2025-03-28 8:33:00,332,80,15,43,1004.78,3,4,5,,
2025-03-28 8:32:00,337,79,15,43,1004.79,3,5,7,,
2025-03-28 8:31:00,339,79,15,44,1004.78,4,6,8,,
2025-03-28 8:30:00,339,79,15,44,1004.79,4,6,8,,
2025-03-28 8:29:00,338,79,15,44,1004.81,4,6,8,,
2025-03-28 8:28:00,338,79,15,44,1004.81,4,6,8,,
2025-03-28 8:27:00,0.34,79,15,44,1004.79,4,6,8,,
2025-03-28 8:26:00,342,79,15,44,1004.8,4,6,8,,
2025-03-28 8:25:00,343,79,15,45,1004.81,4,6,8,,
2025-03-28 8:24:00,342,79,15,44,1004.81,4,6,8,,
2025-03-28 8:23:00,341,79,15,44,1004.8,4,6,8,,
2025-03-28 8:22:00,341,79,15,44,1004.81,4,6,8,,
2025-03-28 8:21:00,343,79,15,44,1004.79,4,6,8,,
2025-03-28 8:20:00,346,79,15,45,1004.78,4,6,8,,
2025-03-28 8:19:00,349,79,15,45,1004.78,4,6,8,,
2025-03-28 8:18:00,352,78,15,45,1004.78,4,6,8,,
2025-03-28 8:17:00,356,78,14,47,1004.76,4,6,8,,
2025-03-28 8:16:00,359,78,14,48,1004.77,3,5,7,,
2025-03-28 8:15:00,354,78,14,49,1004.79,7,9,10,,
2025-03-28 8:14:00,343,79,14,49,1004.81,7,9,10,,
2025-03-28 8:13:00,335,79,14,50,1004.83,7,9,10,,
2025-03-28 8:12:00,324,80,14,50,1004.83,7,9,10,,
2025-03-28 8:11:00,315,81,14,51,1004.85,7,9,10,,
2025-03-28 8:10:00,312,81,14,50,1004.85,7,9,10,,
2025-03-28 8:09:00,312,81,14,50,1004.87,7,9,10,,
2025-03-28 8:08:00,312,81,14,50,1004.89,7,9,10,,
2025-03-28 8:07:00,312,81,14,49,1004.91,7,9,10,,
2025-03-28 8:06:00,314,81,13,51,1004.89,7,9,10,,
2025-03-28 8:05:00,317,80,13,53,1004.89,7,9,10,,
2025-03-28 8:04:00,0.32,80,13,53,1004.9,7,9,10,,
2025-03-28 8:03:00,323,80,13,53,1004.88,7,9,10,,
2025-03-28 8:02:00,326,80,13,53,1004.9,7,9,10,,
2025-03-28 8:01:00,331,80,12,53,1004.91,7,9,10,,
2025-03-28 8:00:00,336,79,12,54,1004.92,5,7,8,,
2025-03-28 7:59:00,339,79,13,53,1004.9,5,7,8,,
2025-03-28 7:58:00,0.34,79,12,57,1004.89,6,7,8,,
2025-03-28 7:57:00,341,79,12,57,1004.9,6,7,8,,
2025-03-28 7:56:00,341,79,12,57,1004.89,6,7,8,,
2025-03-28 7:55:00,341,79,12,57,1004.9,6,7,8,,
2025-03-28 7:54:00,0.34,79,12,57,1004.92,6,7,8,,
2025-03-28 7:53:00,339,79,12,56,1004.87,6,7,8,,
2025-03-28 7:52:00,338,79,12,56,1004.89,6,7,8,,
2025-03-28 7:51:00,337,79,12,56,1004.9,6,7,8,,
2025-03-28 7:50:00,335,79,12,56,1004.94,6,7,8,,
2025-03-28 7:49:00,332,80,12,56,1004.92,6,7,8,,
2025-03-28 7:48:00,0.33,80,12,56,1004.91,6,7,8,,
2025-03-28 7:47:00,0.33,80,12,56,1004.91,6,7,8,,
2025-03-28 7:46:00,331,80,12,57,1004.91,6,7,8,,
2025-03-28 7:45:00,335,79,11,59,1004.91,6,7,8,,
2025-03-28 7:44:00,339,79,11,58,1004.91,5,7,8,,
2025-03-28 7:43:00,0.34,79,11,59,1004.94,2,4,6,,
2025-03-28 7:42:00,337,79,11,59,1004.92,3,4,6,,
2025-03-28 7:41:00,325,80,11,59,1004.87,3,4,6,,
2025-03-28 7:40:00,315,81,10,58,1004.88,3,4,6,,
2025-03-28 7:39:00,308,81,10,61,1004.87,3,4,6,,
2025-03-28 7:38:00,306,81,10,61,1004.86,3,4,6,,
2025-03-28 7:37:00,305,81,10,61,1004.83,3,4,6,,
2025-03-28 7:36:00,303,81,10,61,1004.83,3,4,6,,
2025-03-28 7:35:00,301,81,10,61,1004.81,3,4,6,,
2025-03-28 7:34:00,0.3,82,10,61,1004.79,3,4,6,,
2025-03-28 7:33:00,299,82,10,61,1004.78,3,4,6,,
2025-03-28 7:32:00,299,82,10,61,1004.73,3,4,6,,
2025-03-28 7:31:00,299,82,10,62,1004.73,3,4,6,,
2025-03-28 7:30:00,301,81,10,62,1004.71,3,4,6,,
2025-03-28 7:29:00,304,81,9,62,1004.71,3,4,6,,
2025-03-28 7:28:00,307,81,9,64,1004.76,2,3,5,,
2025-03-28 7:27:00,307,81,9,64,1004.72,3,5,6,,
2025-03-28 7:26:00,304,81,9,64,1004.71,4,6,7,,
2025-03-28 7:25:00,302,81,9,64,1004.75,4,6,7,,
2025-03-28 7:24:00,301,81,9,64,1004.75,4,6,7,,
2025-03-28 7:23:00,0.3,82,9,63,1004.72,4,6,7,,
2025-03-28 7:22:00,298,82,9,63,1004.7,4,6,7,,
2025-03-28 7:21:00,297,82,9,63,1004.7,4,6,7,,
2025-03-28 7:20:00,297,82,8,66,1004.7,4,6,7,,
2025-03-28 7:19:00,298,82,8,67,1004.69,4,6,7,,
2025-03-28 7:18:00,0.3,82,8,67,1004.68,4,6,7,,
2025-03-28 7:17:00,303,81,8,67,1004.67,4,6,7,,
2025-03-28 7:16:00,306,81,8,67,1004.66,4,6,7,,
2025-03-28 7:15:00,308,81,8,67,1004.67,4,6,7,,
2025-03-28 7:14:00,0.31,81,8,67,1004.65,4,6,7,,
2025-03-28 7:13:00,313,81,7,68,1004.64,4,6,7,,
2025-03-28 7:12:00,317,80,7,70,1004.67,3,5,6,,
2025-03-28 7:11:00,318,80,7,69,1004.65,4,6,7,,
2025-03-28 7:10:00,316,81,7,69,1004.64,5,7,8,,
2025-03-28 7:09:00,313,81,7,69,1004.63,5,7,8,,
2025-03-28 7:08:00,0.31,81,7,69,1004.65,5,7,8,,
2025-03-28 7:07:00,308,81,7,69,1004.66,5,7,8,,
2025-03-28 7:06:00,306,81,7,69,1004.66,5,7,8,,
2025-03-28 7:05:00,304,81,7,69,1004.64,5,7,8,,
2025-03-28 7:04:00,303,81,7,69,1004.65,5,7,8,,
2025-03-28 7:03:00,301,81,7,67,1004.63,5,7,8,,
2025-03-28 7:02:00,0.3,82,8,65,1004.6,5,7,8,,
2025-03-28 7:01:00,299,82,8,65,1004.6,5,7,8,,
2025-03-28 7:00:00,298,82,8,65,1004.57,5,7,8,,
2025-03-28 6:59:00,298,82,8,66,1004.53,5,7,8,,
2025-03-28 6:58:00,0.3,82,8,66,1004.54,5,7,8,,
